,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,count
37503733,37503733,6941926337,801103753,7166,0,3685,2,1,69000.0,True,17917
37503731,37503731,6940797937,801103753,7812,0,3684,1,1,45200.0,True,17917
37503748,37503748,7062035653,801103753,4002,0,3696,3,0,34000.0,True,17917
37503730,37503730,6940797937,801103753,7813,0,3684,0,1,45200.0,True,17917
37503729,37503729,6940797937,801103753,7815,0,3684,1,0,45200.0,True,17917
37503728,37503728,6940797937,801103753,7814,0,3684,1,1,45200.0,True,17917
37503727,37503727,6939531090,801103753,8037,0,3683,0,1,52000.0,True,17917
37503726,37503726,6939531090,801103753,8036,0,3683,1,1,52000.0,True,17917
37503725,37503725,6939531090,801103753,8035,0,3683,1,1,52000.0,True,17917
37503724,37503724,6939531090,801103753,8034,0,3683,0,1,52000.0,True,17917
37503723,37503723,6939531090,801103753,8038,0,3683,0,1,52000.0,True,17917
37503722,37503722,6939296193,801103753,7846,0,3682,3,1,25333.0,True,17917
37503721,37503721,6939296193,801103753,7847,0,3682,1,1,25333.0,True,17917
37503720,37503720,6939296193,801103753,7845,0,3682,3,1,25333.0,True,17917
37503719,37503719,6939061796,801103753,3527,0,3681,0,0,16000.0,True,17917
37503718,37503718,6939061796,801103753,3526,0,3681,1,1,16000.0,True,17917
37503717,37503717,6939061796,801103753,3525,0,3681,3,1,16000.0,True,17917
37503747,37503747,7061791633,801103753,3734,0,3695,2,0,33000.0,True,17917
37503749,37503749,7063632233,801103753,7981,0,3697,1,1,78000.0,True,17917
37503781,37503781,7198309963,801103753,654,0,3725,1,1,20000.0,True,17917
37503766,37503766,7195631166,801103753,7014,0,3709,3,1,63000.0,True,17917
37503780,37503780,7198189978,801103753,1367,0,3724,1,0,17000.0,True,17917
37503779,37503779,7198139522,801103753,738,0,3723,1,1,18000.0,True,17917
37503778,37503778,7198105424,801103753,691,0,3722,3,1,14000.0,True,17917
37503777,37503777,7198066734,801103753,796,0,3721,0,1,18000.0,True,17917
37503776,37503776,7198025460,801103753,587,0,3720,1,1,13000.0,True,17917
37503775,37503775,7197975048,801103753,763,0,3716,0,1,17000.0,True,17917
37503774,37503774,7197934422,801103753,853,0,3719,1,0,13000.0,True,17917
37503773,37503773,7197901770,801103753,311,0,3718,3,1,16000.0,True,17917
37503772,37503772,7197882107,801103753,421,0,3717,0,1,18000.0,True,17917
37503771,37503771,7197844243,801103753,421,0,3715,1,0,18000.0,True,17917
37503770,37503770,7197799991,801103753,414,0,3714,1,0,18000.0,True,17917
37503769,37503769,7197753221,801103753,1029,0,3711,0,0,19000.0,True,17917
37503768,37503768,7197685079,801103753,720,0,3712,0,0,16000.0,True,17917
37503767,37503767,7197603620,801103753,757,0,3710,0,0,97500.0,True,17917
37503765,37503765,7195631166,801103753,7011,0,3709,2,1,63000.0,True,17917
37503750,37503750,7063698090,801103753,10570,0,3698,3,1,27000.0,True,17917
37503764,37503764,7195631166,801103753,7012,0,3709,1,0,63000.0,True,17917
37503763,37503763,7195631166,801103753,7013,0,3709,0,1,63000.0,True,17917
37503762,37503762,7152166542,801103753,5962,0,3707,0,0,24000.0,True,17917
37503761,37503761,7151954626,801103753,5404,0,3705,0,0,30000.0,False,17917
37503760,37503760,7111652445,801103753,1519,0,3704,2,1,28000.0,True,17917
37503759,37503759,7111652445,801103753,1518,0,3704,3,1,28000.0,True,17917
37503758,37503758,7111652445,801103753,1517,0,3704,0,1,28000.0,True,17917
37503757,37503757,7111531469,801103753,76,0,3703,3,1,21000.0,True,17917
37503756,37503756,7111405577,801103753,10429,0,3702,1,1,16000.0,True,17917
37503755,37503755,7111309056,801103753,839,0,3701,0,1,25666.0,False,17917
37503754,37503754,7063853854,801103753,1769,0,3700,2,1,22000.0,True,17917
37503753,37503753,7063853854,801103753,1771,0,3700,2,1,22000.0,True,17917
37503752,37503752,7063853854,801103753,1770,0,3700,3,1,22000.0,True,17917
37503751,37503751,7063754824,801103753,10534,0,3699,2,1,22000.0,True,17917
37503849,37503849,7279154808,801103753,7319,0,3760,3,1,72750.0,True,17917
37503851,37503851,7279792399,801103753,7252,0,3761,3,1,64333.0,True,17917
37503985,37503985,7404496803,801103753,1529,0,3845,0,0,32000.0,True,17917
37503936,37503936,7325630831,801103753,4276,0,3805,1,1,29000.0,True,17917
37503950,37503950,7370820545,801103753,1174,0,3818,1,1,16000.0,True,17917
37503949,37503949,7370731698,801103753,802,0,3812,3,1,17000.0,True,17917
37503948,37503948,7370699899,801103753,993,0,3817,3,1,18000.0,True,17917
37503947,37503947,7370674948,801103753,360,0,3816,1,1,24000.0,True,17917
37503946,37503946,7370647386,801103753,1037,0,3815,0,0,20000.0,True,17917
37503945,37503945,7370589030,801103753,414,0,3814,1,0,16000.0,True,17917
37503944,37503944,7370535707,801103753,904,0,3813,3,1,19000.0,True,17917
37503943,37503943,7370466366,801103753,904,0,3811,0,0,27000.0,True,17917
37503942,37503942,7370394002,801103753,983,0,3810,3,0,17000.0,True,17917
37503941,37503941,7346981243,801103753,845,0,3799,0,1,79000.0,True,17917
37503940,37503940,7326025074,801103753,6456,0,3809,2,1,13000.0,True,17917
37503939,37503939,7325926265,801103753,5399,0,3808,1,1,29000.0,True,17917
37503938,37503938,7325850317,801103753,9838,0,3807,1,0,47000.0,True,17917
37503937,37503937,7325729199,801103753,4620,0,3806,1,0,33000.0,True,17917
37503935,37503935,7325575437,801103753,5905,0,3804,0,1,49000.0,True,17917
37503952,37503952,7370936013,801103753,341,0,3820,3,1,16000.0,True,17917
37503934,37503934,7325518054,801103753,8726,0,3803,0,1,50000.0,True,17917
37503933,37503933,7325434878,801103753,5160,0,3802,2,1,35000.0,True,17917
37503932,37503932,7325357233,801103753,5375,0,3801,2,0,133000.0,True,17917
37503931,37503931,7325279801,801103753,5394,0,3800,3,0,17000.0,True,17917
37503930,37503930,7323582274,801103753,795,0,3798,3,0,18000.0,True,17917
37503929,37503929,7323539207,801103753,621,0,3797,3,1,19000.0,True,17917
37503928,37503928,7323490701,801103753,1330,0,3776,3,0,38333.0,True,17917
37503927,37503927,7323175299,801103753,2475,0,3796,3,0,28000.0,True,17917
37503926,37503926,7323175299,801103753,2474,0,3796,0,0,28000.0,True,17917
37503925,37503925,7323175299,801103753,2473,0,3796,1,1,28000.0,True,17917
37503924,37503924,7322972957,801103753,2490,0,3795,0,1,27000.0,True,17917
37503923,37503923,7322972957,801103753,2489,0,3795,2,1,27000.0,True,17917
37503922,37503922,7322972957,801103753,2488,0,3795,1,1,27000.0,True,17917
37503921,37503921,7322858610,801103753,2156,0,3794,2,1,88500.0,True,17917
37503951,37503951,7370906325,801103753,1249,0,3819,1,0,17000.0,True,17917
37503953,37503953,7370986824,801103753,981,0,3821,1,0,17000.0,True,17917
37503919,37503919,7322858610,801103753,2158,0,3794,1,0,88500.0,True,17917
37503970,37503970,7403372919,801103753,1291,0,3838,3,1,20000.0,True,17917
37503984,37503984,7404496803,801103753,1531,0,3845,1,1,32000.0,True,17917
37503983,37503983,7404496803,801103753,1530,0,3845,3,1,32000.0,True,17917
37503982,37503982,7404206622,801103753,1803,0,3844,3,0,28333.0,True,17917
37503981,37503981,7404206622,801103753,1802,0,3844,1,0,28333.0,True,17917
37503980,37503980,7404206622,801103753,1804,0,3844,1,1,28333.0,True,17917
37503979,37503979,7403813414,801103753,1679,0,3843,0,1,24000.0,True,17917
37503978,37503978,7403813414,801103753,1681,0,3843,2,0,24000.0,True,17917
37503977,37503977,7403813414,801103753,1680,0,3843,3,1,24000.0,True,17917
37503976,37503976,7403626225,801103753,1466,0,3842,3,0,13000.0,True,17917
37503975,37503975,7403626225,801103753,1468,0,3842,2,1,13000.0,True,17917
37503974,37503974,7403626225,801103753,1467,0,3842,0,0,13000.0,True,17917
37503973,37503973,7403457598,801103753,983,0,3841,0,1,17000.0,True,17917
37503972,37503972,7403428500,801103753,1367,0,3840,0,1,15000.0,True,17917
37503971,37503971,7403395256,801103753,421,0,3839,0,1,16000.0,True,17917
37503969,37503969,7403330889,801103753,981,0,3837,3,1,15000.0,True,17917
37503954,37503954,7371035012,801103753,926,0,3822,3,1,25000.0,True,17917
37503968,37503968,7403229209,801103753,1039,0,3836,1,1,17000.0,True,17917
37503967,37503967,7371532719,801103753,853,0,3835,0,1,12000.0,True,17917
37503966,37503966,7371510755,801103753,422,0,3834,0,1,18000.0,True,17917
37503965,37503965,7371482932,801103753,258,0,3833,0,0,24000.0,True,17917
37503964,37503964,7371445944,801103753,244,0,3832,3,1,16000.0,True,17917
37503963,37503963,7371393920,801103753,422,0,3831,1,0,18000.0,True,17917
37503962,37503962,7371346628,801103753,675,0,3830,1,0,18000.0,True,17917
37503961,37503961,7371291636,801103753,787,0,3824,3,1,24000.0,True,17917
37503960,37503960,7371240383,801103753,1249,0,3829,0,1,16000.0,True,17917
37503959,37503959,7371201178,801103753,434,0,3828,0,1,17000.0,True,17917
37503958,37503958,7371176181,801103753,414,0,3827,3,1,17000.0,True,17917
37503957,37503957,7371147543,801103753,993,0,3826,3,1,16000.0,True,17917
37503956,37503956,7371122077,801103753,904,0,3825,3,1,26000.0,True,17917
37503955,37503955,7371084408,801103753,434,0,3823,1,0,15000.0,True,17917
37503920,37503920,7322858610,801103753,2157,0,3794,0,1,88500.0,True,17917
37503918,37503918,7322703124,801103753,7285,0,3793,2,0,88000.0,True,17917
37503852,37503852,7279792399,801103753,7253,0,3761,0,1,64333.0,True,17917
37503868,37503868,7302559825,801103753,11475,0,3762,0,0,19000.0,True,17917
37503882,37503882,7319900961,801103753,2006,0,3781,1,1,33333.0,True,17917
37503881,37503881,7319900961,801103753,2007,0,3781,3,1,33333.0,True,17917
37503880,37503880,7319767474,801103753,1982,0,3780,3,0,26333.0,True,17917
37503879,37503879,7319767474,801103753,1983,0,3780,0,0,26333.0,True,17917
37503878,37503878,7319767474,801103753,1984,0,3780,1,0,26333.0,True,17917
37503877,37503877,7319593518,801103753,2073,0,3779,3,1,25000.0,True,17917
37503876,37503876,7319593518,801103753,2074,0,3779,1,1,25000.0,True,17917
37503875,37503875,7319593518,801103753,2072,0,3779,0,1,25000.0,True,17917
37503874,37503874,7319451575,801103753,1539,0,3778,0,1,43000.0,True,17917
37503873,37503873,7319451575,801103753,1540,0,3778,1,0,43000.0,True,17917
37503872,37503872,7319451575,801103753,1538,0,3778,2,1,43000.0,True,17917
37503871,37503871,7319250747,801103753,1664,0,3777,0,0,33000.0,True,17917
37503870,37503870,7319250747,801103753,1666,0,3777,3,0,33000.0,True,17917
37503869,37503869,7319250747,801103753,1665,0,3777,0,1,33000.0,True,17917
37503867,37503867,7284884927,801103753,240,0,3775,3,0,25000.0,True,17917
37503884,37503884,7320053600,801103753,1691,0,3782,1,1,25000.0,True,17917
37503866,37503866,7284828860,801103753,365,0,3774,0,0,18000.0,True,17917
37503865,37503865,7284762205,801103753,731,0,3773,0,0,15000.0,True,17917
37503864,37503864,7284714527,801103753,1145,0,3772,3,1,16000.0,True,17917
37503863,37503863,7284672333,801103753,446,0,3771,1,1,17000.0,True,17917
37503862,37503862,7284618890,801103753,1313,0,3770,1,0,17000.0,True,17917
37503861,37503861,7284519335,801103753,665,0,3769,1,1,24000.0,True,17917
37503860,37503860,7284432664,801103753,258,0,3768,3,0,19000.0,True,17917
37503859,37503859,7284277135,801103753,1074,0,3767,1,1,16000.0,True,17917
37503858,37503858,7284186050,801103753,1359,0,3766,0,0,16000.0,True,17917
37503857,37503857,7284128743,801103753,1223,0,3765,3,1,17000.0,True,17917
37503856,37503856,7284077412,801103753,1010,0,3764,0,0,18000.0,True,17917
37503855,37503855,7284038102,801103753,762,0,3763,3,1,118750.0,True,17917
37503854,37503854,7279792399,801103753,7255,0,3761,2,0,64333.0,True,17917
37503853,37503853,7279792399,801103753,7254,0,3761,0,0,64333.0,True,17917
37503883,37503883,7319900961,801103753,2008,0,3781,1,1,33333.0,True,17917
37503885,37503885,7320053600,801103753,1692,0,3782,0,1,25000.0,True,17917
37503917,37503917,7322703124,801103753,7283,0,3793,3,1,88000.0,True,17917
37503902,37503902,7320958694,801103753,7574,0,3788,3,1,61000.0,True,17917
37503916,37503916,7322703124,801103753,7284,0,3793,2,1,88000.0,True,17917
37503915,37503915,7322703124,801103753,7286,0,3793,1,1,88000.0,True,17917
37503914,37503914,7322230474,801103753,7136,0,3792,2,0,57000.0,True,17917
37503913,37503913,7322230474,801103753,7134,0,3792,0,0,57000.0,True,17917
37503912,37503912,7322230474,801103753,7135,0,3792,2,1,57000.0,True,17917
37503911,37503911,7321824994,801103753,7569,0,3791,0,1,59000.0,True,17917
37503910,37503910,7321824994,801103753,7571,0,3791,2,1,59000.0,True,17917
37503909,37503909,7321824994,801103753,7570,0,3791,1,0,59000.0,True,17917
37503908,37503908,7321591905,801103753,10217,1,3790,-1,-1,,False,17917
37503907,37503907,7321262779,801103753,7121,0,3789,3,1,57000.0,True,17917
37503906,37503906,7321262779,801103753,7124,0,3789,0,1,57000.0,True,17917
37503905,37503905,7321262779,801103753,7122,0,3789,1,0,57000.0,True,17917
37503904,37503904,7321262779,801103753,7123,0,3789,2,1,57000.0,True,17917
37503903,37503903,7320958694,801103753,7572,0,3788,3,1,61000.0,True,17917
37503901,37503901,7320958694,801103753,7573,0,3788,2,1,61000.0,True,17917
37503886,37503886,7320053600,801103753,1693,0,3782,0,0,25000.0,True,17917
37503900,37503900,7320778429,801103753,7539,0,3787,3,1,21000.0,True,17917
37503899,37503899,7320778429,801103753,7540,0,3787,3,1,21000.0,True,17917
37503898,37503898,7320620113,801103753,1447,0,3786,0,1,21333.0,True,17917
37503897,37503897,7320620113,801103753,1446,0,3786,2,1,21333.0,True,17917
37503896,37503896,7320620113,801103753,1445,0,3786,2,0,21333.0,True,17917
37503895,37503895,7320505348,801103753,1421,0,3785,3,1,26000.0,True,17917
37503894,37503894,7320505348,801103753,1423,0,3785,0,1,26000.0,True,17917
37503893,37503893,7320505348,801103753,1422,0,3785,1,1,26000.0,True,17917
37503892,37503892,7320393009,801103753,2197,0,3784,0,0,22666.0,True,17917
37503891,37503891,7320393009,801103753,2198,0,3784,2,1,22666.0,True,17917
37503890,37503890,7320393009,801103753,2199,0,3784,3,1,22666.0,True,17917
37503889,37503889,7320224977,801103753,2348,0,3783,0,1,29333.0,True,17917
37503888,37503888,7320224977,801103753,2347,0,3783,0,1,29333.0,True,17917
37503887,37503887,7320224977,801103753,2349,0,3783,1,1,29333.0,True,17917
37504258,37504258,7583059105,801103753,3523,0,3958,0,1,19333.0,True,17917
37504259,37504259,7583315073,801103753,2760,0,3959,3,1,35000.0,True,17917
37504260,37504260,7583315073,801103753,2759,0,3959,0,1,35000.0,True,17917
37504617,37504617,7764924776,801103753,7027,0,4136,0,1,41000.0,True,17917
37504631,37504631,7767266525,801103753,6581,0,4080,0,1,68000.0,True,17917
37504630,37504630,7767266525,801103753,6582,0,4080,1,1,68000.0,True,17917
37504629,37504629,7767266525,801103753,6583,0,4080,2,1,68000.0,True,17917
37504628,37504628,7767266525,801103753,6584,0,4080,2,0,68000.0,True,17917
37504627,37504627,7767060725,801103753,7163,0,4141,1,1,62000.0,True,17917
37504626,37504626,7767060725,801103753,7162,0,4141,1,1,62000.0,True,17917
37504625,37504625,7766919138,801103753,7622,0,4140,1,1,57000.0,True,17917
37504624,37504624,7766919138,801103753,7621,0,4140,3,1,57000.0,True,17917
37504623,37504623,7766789298,801103753,7040,0,4139,3,1,65000.0,True,17917
37504622,37504622,7766789298,801103753,7039,0,4139,0,1,65000.0,True,17917
37504621,37504621,7766660752,801103753,7055,0,4138,0,1,40500.0,True,17917
37504620,37504620,7766660752,801103753,7054,0,4138,2,0,40500.0,True,17917
37504619,37504619,7766514886,801103753,7066,0,4137,0,1,94000.0,True,17917
37504618,37504618,7766514886,801103753,7065,0,4137,1,1,94000.0,True,17917
37504616,37504616,7764924776,801103753,7028,0,4136,3,1,41000.0,True,17917
37504633,37504633,7767548082,801103753,6890,0,4142,3,1,25500.0,True,17917
37504615,37504615,7763219732,801103753,7532,0,4135,0,1,24000.0,True,17917
37504614,37504614,7763219732,801103753,7533,0,4135,3,0,24000.0,True,17917
37504613,37504613,7763085757,801103753,2315,0,4134,0,1,30666.0,True,17917
37504612,37504612,7763085757,801103753,2314,0,4134,3,1,30666.0,True,17917
37504611,37504611,7763085757,801103753,2316,0,4134,1,1,30666.0,True,17917
37504610,37504610,7762971451,801103753,2382,0,4133,0,1,28000.0,True,17917
37504609,37504609,7762971451,801103753,2380,0,4133,2,1,28000.0,True,17917
37504608,37504608,7762971451,801103753,2381,0,4133,2,1,28000.0,True,17917
37504607,37504607,7762685143,801103753,1627,0,4132,2,0,25333.0,True,17917
37504606,37504606,7762685143,801103753,1626,0,4132,1,1,25333.0,True,17917
37504605,37504605,7762685143,801103753,1625,0,4132,1,0,25333.0,True,17917
37504604,37504604,7762387062,801103753,1748,0,4131,0,1,27333.0,True,17917
37504603,37504603,7762387062,801103753,1749,0,4131,0,0,27333.0,True,17917
37504602,37504602,7762387062,801103753,1750,0,4131,0,1,27333.0,True,17917
37504632,37504632,7767548082,801103753,6891,0,4142,1,1,25500.0,True,17917
37504634,37504634,7767548082,801103753,6889,0,4142,2,1,25500.0,True,17917
37504600,37504600,7762228516,801103753,1879,0,4130,2,1,29666.0,True,17917
37504651,37504651,7798183646,801103753,6903,0,4146,1,1,19000.0,True,17917
37504665,37504665,7798998545,801103753,6898,0,4151,0,1,17500.0,True,17917
37504664,37504664,7798998545,801103753,6896,0,4151,1,1,17500.0,True,17917
37504663,37504663,7798767951,801103753,6901,0,4150,2,1,24000.0,True,17917
37504662,37504662,7798767951,801103753,6902,0,4150,3,1,24000.0,True,17917
37504661,37504661,7798767951,801103753,6903,0,4150,1,1,24000.0,True,17917
37504660,37504660,7798767951,801103753,6900,0,4150,3,1,24000.0,True,17917
37504659,37504659,7798676676,801103753,17807,1,4149,-1,-1,,False,17917
37504658,37504658,7798394135,801103753,6733,0,4148,3,1,52250.0,True,17917
37504657,37504657,7798394135,801103753,6734,0,4148,3,1,52250.0,True,17917
37504656,37504656,7798394135,801103753,6735,0,4148,3,1,52250.0,True,17917
37504655,37504655,7798394135,801103753,6736,0,4148,2,1,52250.0,True,17917
37504654,37504654,7798183646,801103753,6900,0,4146,0,0,19000.0,True,17917
37504653,37504653,7798183646,801103753,6901,0,4146,1,0,19000.0,True,17917
37504652,37504652,7798183646,801103753,6902,0,4146,3,1,19000.0,True,17917
37504650,37504650,7783225885,801103753,6736,0,4147,2,1,66250.0,True,17917
37504635,37504635,7767709219,801103753,10887,0,4143,0,1,43500.0,True,17917
37504649,37504649,7783225885,801103753,6735,0,4147,3,1,66250.0,True,17917
37504648,37504648,7783225885,801103753,6734,0,4147,3,1,66250.0,True,17917
37504647,37504647,7783225885,801103753,6733,0,4147,0,0,66250.0,True,17917
37504646,37504646,7768389528,801103753,6569,0,4145,1,1,54750.0,True,17917
37504645,37504645,7768389528,801103753,6570,0,4145,0,0,54750.0,True,17917
37504644,37504644,7768389528,801103753,6571,0,4145,2,0,54750.0,True,17917
37504643,37504643,7768389528,801103753,6572,0,4145,0,1,54750.0,True,17917
37504642,37504642,7767992967,801103753,6736,0,4144,1,0,31750.0,True,17917
37504641,37504641,7767992967,801103753,6735,0,4144,0,0,31750.0,True,17917
37504640,37504640,7767992967,801103753,6733,0,4144,1,0,31750.0,True,17917
