,Unnamed: 0,user_id,qId,answered_correctly,problem
309,309,2,25,0.4, when  contacting our human resources department by phone  please include your contact information 
310,310,4,25,0.5, when  contacting our human resources department by phone  please include your contact information 
311,311,6,25,0.6666666666666666, when  contacting our human resources department by phone  please include your contact information 
312,312,7,25,1.0, when  contacting our human resources department by phone  please include your contact information 
313,313,9,25,1.0, when  contacting our human resources department by phone  please include your contact information 
314,314,10,25,1.0, when  contacting our human resources department by phone  please include your contact information 
315,315,11,25,0.6666666666666666, when  contacting our human resources department by phone  please include your contact information 
316,316,12,25,0.6, when  contacting our human resources department by phone  please include your contact information 
317,317,13,25,1.0, when  contacting our human resources department by phone  please include your contact information 
318,318,14,25,0.8888888888888888, when  contacting our human resources department by phone  please include your contact information 
319,319,15,25,1.0, when  contacting our human resources department by phone  please include your contact information 
320,320,16,25,0.6666666666666666, when  contacting our human resources department by phone  please include your contact information 
321,321,1,26,1.0,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
322,322,2,26,0.42857142857142855,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
323,323,3,26,0.5,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
324,324,4,26,0.5,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
325,325,5,26,0.6,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
326,326,6,26,0.5,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
327,327,7,26,0.0,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
328,328,8,26,0.8333333333333334,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
329,329,9,26,0.25,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
330,330,10,26,1.0,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
331,331,11,26,0.875,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
332,332,12,26,0.0,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
333,333,13,26,0.0,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
334,334,14,26,0.7272727272727273,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
335,335,15,26,0.8333333333333334,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
336,336,16,26,0.4,because of the added guests from our allied financial firm  a more  spacious  meeting room had to be used than usual 
337,337,1,27,1.0,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
338,338,2,27,0.4545454545454545,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
339,339,3,27,0.16666666666666666,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
340,340,4,27,0.25,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
341,341,5,27,1.0,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
342,342,6,27,0.925925925925926,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
343,343,7,27,0.5,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
344,344,8,27,0.75,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
345,345,9,27,1.0,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
346,346,10,27,0.3333333333333333,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
347,347,11,27,0.5,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
348,348,12,27,0.6666666666666666,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
349,349,14,27,0.8888888888888888,ms  richards has been an exceptionally  energetic  member of the marketing team  providing billingsgate enterprises with great service for nine years 
